"","year","species","pct.freq","Common.Name","Common.Name.Alt","Family","Scientific.Name","Life.Form"
"2209","2019","AM?AR",0,NA,NA,NA,NA,NA
"2210","2019","ASCLE",0,"milkweed","milkweed","Ascleepiadaceae","Asclepias spp.","E"
"2211","2019","ASIN",0,"swamp milkweed","milkweed, swamp","Asclepiadaceae","Asclepias incarnata L.","E"
"2212","2019","AZCA",0,"Carolina mosquitofern","mosquitofern, Carolina","Azollaceae","Azolla caroliniana Willd.","N"
"2213","2019","AZME",0,"Mexican mosquitofern","mosquitofern, Mexican","Azollaceae","Azolla mexicana Schlect. & Cham. ex K. Presl","N"
"2214","2019","BI?DE",0,NA,NA,NA,NA,NA
"2215","2019","buum",0,NA,NA,NA,NA,NA
"2216","2019","BUUM",0,"flowering rush","rush, flowering","Butomaceae","Butomus umbellatus L.","E"
"2217","2019","CA?RE",0,NA,NA,NA,NA,NA
"2218","2019","CEDE4",48.67,"coontail","coontail","Ceratophyllaceae","Ceratophyllum demersum L.","S"
"2219","2019","CEOC",0,"common hackberry","hackberry, common","Ulmaceae","Celtis occidentalis L.","E"
"2220","2019","CEOC2",0,"common buttonbush","buttonbush, common","Rubiaceae","Cephalanthus occidentalis L.","E"
"2221","2019","CH?AR",1.78,"chara","chara","Characeae","Chara spp.","S"
"2222","2019","CIBU",0,"bulblet-bearing water hemlock","hemlock, bulblet-bearing water","","Cicuta bulbifera","E"
"2223","2019","CY?PE",0,NA,NA,NA,NA,NA
"2224","2019","CYER2",0,"redroot flatsedge","flatsedge, redroot","Cyperaceae","Cyperus erythrorhizos Muhl.","E"
"2225","2019","CYST",0,"straw-colored flatsedge","flatsedge, straw-colored","Cyperaceae","Cyperus strigosus L.","E"
"2226","2019","DR?EP",0,NA,NA,NA,NA,NA
"2227","2019","EL?EO",0,NA,NA,NA,NA,NA
"2228","2019","ELAC",0,"needle spikerush","spikerush, needle","Cyperaceae","Eleocharis acicularis","E"
"2229","2019","ELCA7",44.89,"Canadian waterweed","waterweed, Canadian","Hydrocharitaceae","Elodea canadensis Michx.","S"
"2230","2019","ELNU2",0,NA,NA,NA,NA,NA
"2231","2019","ELPA3",0.22,"common spikerush","spikerush, common","Cyperaceae","Eleocharis palustris (L.) Roemer & J.A. Schultes","E"
"2232","2019","EQ?UI",0,NA,NA,NA,NA,NA
"2233","2019","IM?PA",0,"touch-me-not","touch-me-not","Balsaminaceae","Impatiens spp.","E"
"2234","2019","IRVE2",0,NA,NA,NA,NA,NA
"2235","2019","LACA3",0,"Canadian woodnettle","woodnettle, Canadian","","Laportea canadensis (L.) Weddell","E"
"2236","2019","LEMI3",0,"small duckweed","duckweed, small","Lemnaceae","Lemna minor L.","N"
"2237","2019","LEOR",0.22,"rice cutgrass","cutgrass, rice","Poaceae","Leersia oryzoides(L.) Sw.","E"
"2238","2019","LETR",0,"star duckweed","duckweed, star","Lemnaceae","Lemna trisulca L.","N"
"2239","2019","LEVI2",0,"whitegrass","whitegrass","Poaceae","Leersia virginica","E"
"2240","2019","LYSA2",0.22,"purple loosestrife","loosestrife, purple","Lythraceae","Lythrum salicaria L.","E"
"2241","2019","MYSI",7.11,"northern watermilfoil","watermilfoil, northern","Haloragaceae","Myriophyllum sibiricum Komarov","S"
"2242","2019","MYSP2",8.89,"Eurasian watermilfoil","watermilfoil, Eurasian","Haloragaceae","Myriophyllum spicatum L.","S"
"2243","2019","NAFL",6,"nodding waternymph","waternymph, nodding","Najadaceae","Najas flexilis (Willd.) Rostk. & Schmidt","S"
"2244","2019","NAGU",0,"southern waternymph","waternymph, southern","Najadaceae","Najas guadalupensis (Spreng.) Magnus","S"
"2245","2019","NAMI",0,"brittle waternymph","waternymph, brittle","Najadaceae","Najas minor All.","S"
"2246","2019","NELU",2.89,"American lotus","lotus, American","Nelumbonaceae","Nelumbo lutea Willd.","F"
"2247","2019","NI?TE",0,"nitella","nitella","Characeae","Nitella spp.","S"
"2248","2019","NLPW",34.67,"leafy/small pondweed","pondweed, leafy/small","Potamogetonaceae","Potamogeton foliosus Raf./pusillus L.","S"
"2249","2019","NOAQVG",51.78,NA,NA,NA,NA,NA
"2250","2019","NORAKE",0,NA,NA,NA,NA,NA
"2251","2019","NOSAV",0,NA,NA,NA,NA,NA
"2252","2019","NOSMPL",0,NA,NA,NA,NA,NA
"2253","2019","NOTSP",0,NA,NA,NA,NA,NA
"2254","2019","NULU",0.89,"yellow pond lily","pondlily, yellow","Nymphaeaceae","Nuphar variegata Dur.","F"
"2255","2019","NYTU",14.22,"white waterlily","waterlily, white","Nymphaeaceae","Nymphaea odorata Ait. spp  tuberosa (Paine) Wiersma & Hellquist","F"
"2256","2019","PE?RS",0,NA,NA,NA,NA,NA
"2257","2019","PHAR3",4.67,"reed canarygrass","canarygrass, reed","Poaceae","Phalaris aruninaceae L.","E"
"2258","2019","PHAU7",0,"common reed","reed, common","Poaceae","Phragmites australis (Cav.) Trin. ex Steud.","E"
"2259","2019","PHAUA6",0,NA,NA,NA,NA,NA
"2260","2019","PHAUA7",0,NA,NA,NA,NA,NA
"2261","2019","PIPU2",0,"Canadian clearweed","clearweed, Canadian","","Pilea pumila (L.) Gray","E"
"2262","2019","PO?LY",0,NA,NA,NA,NA,NA
"2263","2019","POAL8",0,"alpine pondweed","pondweed, alpine","Potamogetonaceae","Potamogeton alpinus Balbis","S"
"2264","2019","POAM5",0,"largeleaf pondweed","pondweed, largeleaf","Potamogetonaceae","Potamogeton amplifolius Tuck.","S"
"2265","2019","POAM8",0.22,"water knotweed","knotweed, water","Polygonaceae","Polygonum amphibium L.","E"
"2266","2019","POAMS",0,"water smartweed","smartweed, water","Polygonaceae","Polygonum amphibium L. var stipulaceum Coleman","E"
"2267","2019","POCO14",1.11,"pickerelweed","pickerelweed","Pontederiaceae","Pontederia cordata L.","E"
"2268","2019","POCR3",19.78,"curly pondweed","pondweed, curly","Potamogetonaceae","Potamogeton crispus L.","S"
"2269","2019","POFO3",0,"leafy pondweed","pondweed, leafy","Potamogetonaceae","Potamogeton foliosus Raf.","S"
"2270","2019","POLA4",0,"curlytop knotweed","knotweed, curlytop","Polygonaceae","Polygonum lapathifolium L.","E"
"2271","2019","PONO2",3.56,"longleaf pondweed","pondweed, longleaf","Potamogetonaceae","Potamogeton nodosus Poir.","S"
"2272","2019","POPE2",0,"Pennsylvania smartweed","smartweed, Pennsylvania","Polygonaceae","Polygonum pensylvanicum L.","E"
"2273","2019","POPE3",0,"spotted ladysthumb","ladysthumb, spotted","Polygonaceae","Polygonum persicaria","E"
"2274","2019","POPE6",14.89,"sago pondweed","pondweed, sago","Potamogetonaceae","Stuckenia pectinatus (L.) Boerner","S"
"2275","2019","POPU5",0,"dotted smartweed","smartweed, dotted","Polygonaceae","Polygonum punctatum Ell.","E"
"2276","2019","PORI2",0.22,"Richardson's pondweed","pondweed, Richardson's","Potamogetonaceae","Potamogeton richardsonii (Benn.) Rydb.","S"
"2277","2019","POZO",23.78,"flatstem pondweed","pondweed, flatstem","Potamogetonaceae","Potamogeton zosteriformis Fern.","S"
"2278","2019","RA?NU",0,NA,NA,NA,NA,NA
"2279","2019","RALO2",6.22,"longbeak buttercup","buttercup, longbeak","Ranunculaceae","Ranunculus longirostris Godr.","S"
"2280","2019","RIFL4",0,"slender liverwort","liverwort, slender","Riccaceae","Riccia fluitans L.","N"
"2281","2019","RO?BI",0,"locust","locust","Fabaceae","Robina spp.","E"
"2282","2019","RONA2",0,"watercress","watercress","Brassicaceae","Rorippa nasturtium-aquaticum (L.) Hayek","E"
"2283","2019","RUOR2",0,"greater water dock","water dock, greater","Polygonaceae","Rumex orbiculatus Gray","E"
"2284","2019","SA?GI",0,NA,NA,NA,NA,NA
"2285","2019","SA?LI",0.44,NA,NA,NA,NA,NA
"2286","2019","SAEX",0,"sandbar willow","willow, sandbar","Salicaceae","Salix exigua Nutt.","E"
"2287","2019","SAIN3",0,NA,NA,NA,NA,NA
"2288","2019","SALA2",5.33,"broadleaf arrowhead","arrowhead, broadleaf","Alismataceae","Sagittaria latifolia Willd.","E"
"2289","2019","SALIX",0,NA,NA,NA,NA,NA
"2290","2019","SANI",0,"black willow","willow, black","Salicaceae","Salix nigra Marsh.","E"
"2291","2019","SARI",6.44,"stiff arrowhead","arrowhead, stiff","Alismataceae","Sagittaria rigida Pursh.","E"
"2292","2019","SCFL",1.78,"river bulrush","bulrush, river","Cyperaceae","Schoenoplectus fluviatilis (Torr.) M.T. Strong","E"
"2293","2019","SCVA",0.89,"softstem bulrush","bulrush, softstem","Cyperaceae","Schoenoplectus tabernaemontani (K.C. Gmel.) Palla","E"
"2294","2019","SP?AR",0,"burreed","burreed","Sparganiaceae","Sparganium spp","E"
"2295","2019","SPEU",2.22,"giant burreed","burreed, giant","Sparganiaceae","Sparganium eurycarpum Engelm. ex Gray","E"
"2296","2019","SPPO",0,"big duckweed","duckweed, big","Lemnaceae","Spirodela polyrrhiza (L.) Schleid.","N"
"2297","2019","ST?AC",0,"hedge nettle","nettle, hedge","Lamiaceae","Stachys spp.","E"
"2298","2019","ST?UC",0,"pondweed","pondweed","Potamogetonaceae","Stuckenia spp.","S"
"2299","2019","TYAN",0.44,"narrowleaf cattail","cattail, narrowleaf","Typhaceae","Typha angustifolia L.","E"
"2300","2019","TYLA",0.22,"common cattail","cattail, common","Typhaceae","Typha latifolia L.","E"
"2301","2019","UNK1",0,NA,NA,NA,NA,NA
"2302","2019","UNKN01",0,NA,NA,NA,NA,NA
"2303","2019","URDI",0,"stinging nettle","nettle, stinging","Urticaceae","Urtica dioica L.","E"
"2304","2019","UTMA",2.89,"common bladderwort","bladderwort, common","Lentibulariaceae","Utricularia macrorhiza Le Conte","S"
"2305","2019","VAAM3",36,"wildcelery","wildcelery","Hydrocharitaceae","Vallisneria americana Michx.","S"
"2306","2019","WOCO",0,"Columbian watermeal","watermeal, Columbian","Lemnaceae","Wolffia columbiana Karst.","N"
"2307","2019","XAST",0,"rough cocklebur","cocklebur, rough","Asteraceae","Xanthium strumarium L.","E"
"2308","2019","ZAPA",0.44,"horned pondweed","pondweed, horned","Zannichelliaceae","Zannichellia palustris L.","S"
"2309","2019","ZI?ZA",23.33,"wild rice","rice, wild","Poaceae","Zizania spp.","E"
"2310","2019","ZODU",33.78,"water stargrass","stargrass, water","Pontederiaceae","Heteranthera dubia (Jacq.) MacM.","S"
"2311","2020","ACSA2",0,"silver maple","maple, silver","Aceraceae","Acer saccharinum L.","E"
"2312","2020","ALGA",22.22,"filamentous algae","algae, filamentous","","Filamentous algae","A"
"2313","2020","ALSU",0,"American water plantain","water plantain, American","Alismataceae","Alisma subcordatum","E"
"2314","2020","AM?AR",0,NA,NA,NA,NA,NA
"2315","2020","ASCLE",0,"milkweed","milkweed","Ascleepiadaceae","Asclepias spp.","E"
"2316","2020","ASIN",0,"swamp milkweed","milkweed, swamp","Asclepiadaceae","Asclepias incarnata L.","E"
"2317","2020","AZCA",0,"Carolina mosquitofern","mosquitofern, Carolina","Azollaceae","Azolla caroliniana Willd.","N"
"2318","2020","AZME",0,"Mexican mosquitofern","mosquitofern, Mexican","Azollaceae","Azolla mexicana Schlect. & Cham. ex K. Presl","N"
"2319","2020","BI?DE",0,NA,NA,NA,NA,NA
"2320","2020","buum",0,NA,NA,NA,NA,NA
"2321","2020","BUUM",0.89,"flowering rush","rush, flowering","Butomaceae","Butomus umbellatus L.","E"
"2322","2020","CA?RE",0,NA,NA,NA,NA,NA
"2323","2020","CEDE4",44,"coontail","coontail","Ceratophyllaceae","Ceratophyllum demersum L.","S"
"2324","2020","CEOC",0,"common hackberry","hackberry, common","Ulmaceae","Celtis occidentalis L.","E"
"2325","2020","CEOC2",0,"common buttonbush","buttonbush, common","Rubiaceae","Cephalanthus occidentalis L.","E"
"2326","2020","CH?AR",2,"chara","chara","Characeae","Chara spp.","S"
"2327","2020","CIBU",0,"bulblet-bearing water hemlock","hemlock, bulblet-bearing water","","Cicuta bulbifera","E"
"2328","2020","CY?PE",0,NA,NA,NA,NA,NA
"2329","2020","CYER2",0,"redroot flatsedge","flatsedge, redroot","Cyperaceae","Cyperus erythrorhizos Muhl.","E"
"2330","2020","CYST",0,"straw-colored flatsedge","flatsedge, straw-colored","Cyperaceae","Cyperus strigosus L.","E"
"2331","2020","DR?EP",0,NA,NA,NA,NA,NA
"2332","2020","EL?EO",0.22,NA,NA,NA,NA,NA
"2333","2020","ELAC",0,"needle spikerush","spikerush, needle","Cyperaceae","Eleocharis acicularis","E"
"2334","2020","ELCA7",48,"Canadian waterweed","waterweed, Canadian","Hydrocharitaceae","Elodea canadensis Michx.","S"
"2335","2020","ELNU2",0,NA,NA,NA,NA,NA
"2336","2020","ELPA3",0,"common spikerush","spikerush, common","Cyperaceae","Eleocharis palustris (L.) Roemer & J.A. Schultes","E"
"2337","2020","EQ?UI",0,NA,NA,NA,NA,NA
"2338","2020","IM?PA",0,"touch-me-not","touch-me-not","Balsaminaceae","Impatiens spp.","E"
"2339","2020","IRVE2",0,NA,NA,NA,NA,NA
"2340","2020","LACA3",0,"Canadian woodnettle","woodnettle, Canadian","","Laportea canadensis (L.) Weddell","E"
"2341","2020","LEMI3",0,"small duckweed","duckweed, small","Lemnaceae","Lemna minor L.","N"
"2342","2020","LEOR",0.22,"rice cutgrass","cutgrass, rice","Poaceae","Leersia oryzoides(L.) Sw.","E"
"2343","2020","LETR",0,"star duckweed","duckweed, star","Lemnaceae","Lemna trisulca L.","N"
"2344","2020","LEVI2",0,"whitegrass","whitegrass","Poaceae","Leersia virginica","E"
"2345","2020","LYSA2",0.22,"purple loosestrife","loosestrife, purple","Lythraceae","Lythrum salicaria L.","E"
"2346","2020","MYSI",8.89,"northern watermilfoil","watermilfoil, northern","Haloragaceae","Myriophyllum sibiricum Komarov","S"
"2347","2020","MYSP2",9.56,"Eurasian watermilfoil","watermilfoil, Eurasian","Haloragaceae","Myriophyllum spicatum L.","S"
"2348","2020","NAFL",4,"nodding waternymph","waternymph, nodding","Najadaceae","Najas flexilis (Willd.) Rostk. & Schmidt","S"
"2349","2020","NAGU",0,"southern waternymph","waternymph, southern","Najadaceae","Najas guadalupensis (Spreng.) Magnus","S"
"2350","2020","NAMI",0,"brittle waternymph","waternymph, brittle","Najadaceae","Najas minor All.","S"
"2351","2020","NELU",3.78,"American lotus","lotus, American","Nelumbonaceae","Nelumbo lutea Willd.","F"
"2352","2020","NI?TE",0,"nitella","nitella","Characeae","Nitella spp.","S"
"2353","2020","NLPW",31.56,"leafy/small pondweed","pondweed, leafy/small","Potamogetonaceae","Potamogeton foliosus Raf./pusillus L.","S"
"2354","2020","NOAQVG",45.78,NA,NA,NA,NA,NA
"2355","2020","NORAKE",0,NA,NA,NA,NA,NA
"2356","2020","NOSAV",0,NA,NA,NA,NA,NA
"2357","2020","NOSMPL",1.33,NA,NA,NA,NA,NA
"2358","2020","NOTSP",0,NA,NA,NA,NA,NA
"2359","2020","NULU",1.78,"yellow pond lily","pondlily, yellow","Nymphaeaceae","Nuphar variegata Dur.","F"
"2360","2020","NYTU",18.89,"white waterlily","waterlily, white","Nymphaeaceae","Nymphaea odorata Ait. spp  tuberosa (Paine) Wiersma & Hellquist","F"
"2361","2020","PE?RS",0,NA,NA,NA,NA,NA
"2362","2020","PHAR3",2.89,"reed canarygrass","canarygrass, reed","Poaceae","Phalaris aruninaceae L.","E"
"2363","2020","PHAU7",0,"common reed","reed, common","Poaceae","Phragmites australis (Cav.) Trin. ex Steud.","E"
"2364","2020","PHAUA6",0,NA,NA,NA,NA,NA
"2365","2020","PHAUA7",0,NA,NA,NA,NA,NA
"2366","2020","PIPU2",0,"Canadian clearweed","clearweed, Canadian","","Pilea pumila (L.) Gray","E"
"2367","2020","PO?LY",0,NA,NA,NA,NA,NA
"2368","2020","POAL8",0,"alpine pondweed","pondweed, alpine","Potamogetonaceae","Potamogeton alpinus Balbis","S"
"2369","2020","POAM5",0.44,"largeleaf pondweed","pondweed, largeleaf","Potamogetonaceae","Potamogeton amplifolius Tuck.","S"
"2370","2020","POAM8",0,"water knotweed","knotweed, water","Polygonaceae","Polygonum amphibium L.","E"
"2371","2020","POAMS",0,"water smartweed","smartweed, water","Polygonaceae","Polygonum amphibium L. var stipulaceum Coleman","E"
"2372","2020","POCO14",0.89,"pickerelweed","pickerelweed","Pontederiaceae","Pontederia cordata L.","E"
"2373","2020","POCR3",17.56,"curly pondweed","pondweed, curly","Potamogetonaceae","Potamogeton crispus L.","S"
"2374","2020","POFO3",0,"leafy pondweed","pondweed, leafy","Potamogetonaceae","Potamogeton foliosus Raf.","S"
"2375","2020","POLA4",0,"curlytop knotweed","knotweed, curlytop","Polygonaceae","Polygonum lapathifolium L.","E"
"2376","2020","PONO2",5.33,"longleaf pondweed","pondweed, longleaf","Potamogetonaceae","Potamogeton nodosus Poir.","S"
"2377","2020","POPE2",0,"Pennsylvania smartweed","smartweed, Pennsylvania","Polygonaceae","Polygonum pensylvanicum L.","E"
"2378","2020","POPE3",0,"spotted ladysthumb","ladysthumb, spotted","Polygonaceae","Polygonum persicaria","E"
"2379","2020","POPE6",10,"sago pondweed","pondweed, sago","Potamogetonaceae","Stuckenia pectinatus (L.) Boerner","S"
"2380","2020","POPU5",0,"dotted smartweed","smartweed, dotted","Polygonaceae","Polygonum punctatum Ell.","E"
"2381","2020","PORI2",0.67,"Richardson's pondweed","pondweed, Richardson's","Potamogetonaceae","Potamogeton richardsonii (Benn.) Rydb.","S"
"2382","2020","POZO",24.44,"flatstem pondweed","pondweed, flatstem","Potamogetonaceae","Potamogeton zosteriformis Fern.","S"
"2383","2020","RA?NU",0,NA,NA,NA,NA,NA
"2384","2020","RALO2",8.44,"longbeak buttercup","buttercup, longbeak","Ranunculaceae","Ranunculus longirostris Godr.","S"
"2385","2020","RIFL4",0,"slender liverwort","liverwort, slender","Riccaceae","Riccia fluitans L.","N"
"2386","2020","RO?BI",0,"locust","locust","Fabaceae","Robina spp.","E"
"2387","2020","RONA2",0,"watercress","watercress","Brassicaceae","Rorippa nasturtium-aquaticum (L.) Hayek","E"
"2388","2020","RUOR2",0,"greater water dock","water dock, greater","Polygonaceae","Rumex orbiculatus Gray","E"
"2389","2020","SA?GI",0,NA,NA,NA,NA,NA
"2390","2020","SA?LI",0.44,NA,NA,NA,NA,NA
"2391","2020","SAEX",0,"sandbar willow","willow, sandbar","Salicaceae","Salix exigua Nutt.","E"
"2392","2020","SAIN3",0,NA,NA,NA,NA,NA
"2393","2020","SALA2",5.56,"broadleaf arrowhead","arrowhead, broadleaf","Alismataceae","Sagittaria latifolia Willd.","E"
"2394","2020","SALIX",0,NA,NA,NA,NA,NA
"2395","2020","SANI",0,"black willow","willow, black","Salicaceae","Salix nigra Marsh.","E"
"2396","2020","SARI",6.44,"stiff arrowhead","arrowhead, stiff","Alismataceae","Sagittaria rigida Pursh.","E"
"2397","2020","SCFL",2.22,"river bulrush","bulrush, river","Cyperaceae","Schoenoplectus fluviatilis (Torr.) M.T. Strong","E"
"2398","2020","SCVA",0.89,"softstem bulrush","bulrush, softstem","Cyperaceae","Schoenoplectus tabernaemontani (K.C. Gmel.) Palla","E"
"2399","2020","SP?AR",0,"burreed","burreed","Sparganiaceae","Sparganium spp","E"
"2400","2020","SPEU",3.56,"giant burreed","burreed, giant","Sparganiaceae","Sparganium eurycarpum Engelm. ex Gray","E"
"2401","2020","SPPO",0,"big duckweed","duckweed, big","Lemnaceae","Spirodela polyrrhiza (L.) Schleid.","N"
"2402","2020","ST?AC",0,"hedge nettle","nettle, hedge","Lamiaceae","Stachys spp.","E"
"2403","2020","ST?UC",0,"pondweed","pondweed","Potamogetonaceae","Stuckenia spp.","S"
"2404","2020","TYAN",0.89,"narrowleaf cattail","cattail, narrowleaf","Typhaceae","Typha angustifolia L.","E"
"2405","2020","TYLA",0.22,"common cattail","cattail, common","Typhaceae","Typha latifolia L.","E"
"2406","2020","UNK1",0,NA,NA,NA,NA,NA
"2407","2020","UNKN01",0,NA,NA,NA,NA,NA
"2408","2020","URDI",0,"stinging nettle","nettle, stinging","Urticaceae","Urtica dioica L.","E"
"2409","2020","UTMA",0.22,"common bladderwort","bladderwort, common","Lentibulariaceae","Utricularia macrorhiza Le Conte","S"
"2410","2020","VAAM3",33.78,"wildcelery","wildcelery","Hydrocharitaceae","Vallisneria americana Michx.","S"
"2411","2020","WOCO",0,"Columbian watermeal","watermeal, Columbian","Lemnaceae","Wolffia columbiana Karst.","N"
"2412","2020","XAST",0,"rough cocklebur","cocklebur, rough","Asteraceae","Xanthium strumarium L.","E"
"2413","2020","ZAPA",0.89,"horned pondweed","pondweed, horned","Zannichelliaceae","Zannichellia palustris L.","S"
"2414","2020","ZI?ZA",7.78,"wild rice","rice, wild","Poaceae","Zizania spp.","E"
"2415","2020","ZODU",29.11,"water stargrass","stargrass, water","Pontederiaceae","Heteranthera dubia (Jacq.) MacM.","S"
"2416","2021","ACSA2",0,"silver maple","maple, silver","Aceraceae","Acer saccharinum L.","E"
"2417","2021","ALGA",35.11,"filamentous algae","algae, filamentous","","Filamentous algae","A"
"2418","2021","ALSU",0,"American water plantain","water plantain, American","Alismataceae","Alisma subcordatum","E"
"2419","2021","AM?AR",0,NA,NA,NA,NA,NA
"2420","2021","ASCLE",0,"milkweed","milkweed","Ascleepiadaceae","Asclepias spp.","E"
"2421","2021","ASIN",0,"swamp milkweed","milkweed, swamp","Asclepiadaceae","Asclepias incarnata L.","E"
"2422","2021","AZCA",0,"Carolina mosquitofern","mosquitofern, Carolina","Azollaceae","Azolla caroliniana Willd.","N"
"2423","2021","AZME",0,"Mexican mosquitofern","mosquitofern, Mexican","Azollaceae","Azolla mexicana Schlect. & Cham. ex K. Presl","N"
"2424","2021","BI?DE",0,NA,NA,NA,NA,NA
"2425","2021","buum",0.22,NA,NA,NA,NA,NA
"2426","2021","BUUM",1.78,"flowering rush","rush, flowering","Butomaceae","Butomus umbellatus L.","E"
"2427","2021","CA?RE",0,NA,NA,NA,NA,NA
"2428","2021","CEDE4",55.33,"coontail","coontail","Ceratophyllaceae","Ceratophyllum demersum L.","S"
"2429","2021","CEOC",0,"common hackberry","hackberry, common","Ulmaceae","Celtis occidentalis L.","E"
"2430","2021","CEOC2",0,"common buttonbush","buttonbush, common","Rubiaceae","Cephalanthus occidentalis L.","E"
"2431","2021","CH?AR",1.78,"chara","chara","Characeae","Chara spp.","S"
"2432","2021","CIBU",0,"bulblet-bearing water hemlock","hemlock, bulblet-bearing water","","Cicuta bulbifera","E"
"2433","2021","CY?PE",0,NA,NA,NA,NA,NA
"2434","2021","CYER2",0.89,"redroot flatsedge","flatsedge, redroot","Cyperaceae","Cyperus erythrorhizos Muhl.","E"
"2435","2021","CYST",0,"straw-colored flatsedge","flatsedge, straw-colored","Cyperaceae","Cyperus strigosus L.","E"
"2436","2021","DR?EP",0,NA,NA,NA,NA,NA
"2437","2021","EL?EO",0,NA,NA,NA,NA,NA
"2438","2021","ELAC",0,"needle spikerush","spikerush, needle","Cyperaceae","Eleocharis acicularis","E"
"2439","2021","ELCA7",65.56,"Canadian waterweed","waterweed, Canadian","Hydrocharitaceae","Elodea canadensis Michx.","S"
"2440","2021","ELNU2",0,NA,NA,NA,NA,NA
"2441","2021","ELPA3",1.56,"common spikerush","spikerush, common","Cyperaceae","Eleocharis palustris (L.) Roemer & J.A. Schultes","E"
"2442","2021","EQ?UI",0,NA,NA,NA,NA,NA
"2443","2021","IM?PA",0,"touch-me-not","touch-me-not","Balsaminaceae","Impatiens spp.","E"
"2444","2021","IRVE2",0,NA,NA,NA,NA,NA
"2445","2021","LACA3",0,"Canadian woodnettle","woodnettle, Canadian","","Laportea canadensis (L.) Weddell","E"
"2446","2021","LEMI3",0,"small duckweed","duckweed, small","Lemnaceae","Lemna minor L.","N"
"2447","2021","LEOR",1.33,"rice cutgrass","cutgrass, rice","Poaceae","Leersia oryzoides(L.) Sw.","E"
"2448","2021","LETR",0,"star duckweed","duckweed, star","Lemnaceae","Lemna trisulca L.","N"
"2449","2021","LEVI2",0,"whitegrass","whitegrass","Poaceae","Leersia virginica","E"
"2450","2021","LYSA2",0.22,"purple loosestrife","loosestrife, purple","Lythraceae","Lythrum salicaria L.","E"
"2451","2021","MYSI",13.33,"northern watermilfoil","watermilfoil, northern","Haloragaceae","Myriophyllum sibiricum Komarov","S"
"2452","2021","MYSP2",10,"Eurasian watermilfoil","watermilfoil, Eurasian","Haloragaceae","Myriophyllum spicatum L.","S"
"2453","2021","NAFL",7.56,"nodding waternymph","waternymph, nodding","Najadaceae","Najas flexilis (Willd.) Rostk. & Schmidt","S"
"2454","2021","NAGU",0,"southern waternymph","waternymph, southern","Najadaceae","Najas guadalupensis (Spreng.) Magnus","S"
"2455","2021","NAMI",0.89,"brittle waternymph","waternymph, brittle","Najadaceae","Najas minor All.","S"
"2456","2021","NELU",4.67,"American lotus","lotus, American","Nelumbonaceae","Nelumbo lutea Willd.","F"
"2457","2021","NI?TE",0,"nitella","nitella","Characeae","Nitella spp.","S"
"2458","2021","NLPW",48,"leafy/small pondweed","pondweed, leafy/small","Potamogetonaceae","Potamogeton foliosus Raf./pusillus L.","S"
"2459","2021","NOAQVG",37.11,NA,NA,NA,NA,NA
"2460","2021","NORAKE",0,NA,NA,NA,NA,NA
"2461","2021","NOSAV",0,NA,NA,NA,NA,NA
"2462","2021","NOSMPL",0.22,NA,NA,NA,NA,NA
"2463","2021","NOTSP",0,NA,NA,NA,NA,NA
"2464","2021","NULU",0.22,"yellow pond lily","pondlily, yellow","Nymphaeaceae","Nuphar variegata Dur.","F"
"2465","2021","NYTU",24,"white waterlily","waterlily, white","Nymphaeaceae","Nymphaea odorata Ait. spp  tuberosa (Paine) Wiersma & Hellquist","F"
"2466","2021","PE?RS",0,NA,NA,NA,NA,NA
"2467","2021","PHAR3",5.56,"reed canarygrass","canarygrass, reed","Poaceae","Phalaris aruninaceae L.","E"
"2468","2021","PHAU7",0,"common reed","reed, common","Poaceae","Phragmites australis (Cav.) Trin. ex Steud.","E"
"2469","2021","PHAUA6",0,NA,NA,NA,NA,NA
"2470","2021","PHAUA7",0,NA,NA,NA,NA,NA
"2471","2021","PIPU2",0,"Canadian clearweed","clearweed, Canadian","","Pilea pumila (L.) Gray","E"
"2472","2021","PO?LY",0,NA,NA,NA,NA,NA
"2473","2021","POAL8",0,"alpine pondweed","pondweed, alpine","Potamogetonaceae","Potamogeton alpinus Balbis","S"
"2474","2021","POAM5",0,"largeleaf pondweed","pondweed, largeleaf","Potamogetonaceae","Potamogeton amplifolius Tuck.","S"
"2475","2021","POAM8",1.78,"water knotweed","knotweed, water","Polygonaceae","Polygonum amphibium L.","E"
"2476","2021","POAMS",0,"water smartweed","smartweed, water","Polygonaceae","Polygonum amphibium L. var stipulaceum Coleman","E"
"2477","2021","POCO14",0.44,"pickerelweed","pickerelweed","Pontederiaceae","Pontederia cordata L.","E"
"2478","2021","POCR3",25.78,"curly pondweed","pondweed, curly","Potamogetonaceae","Potamogeton crispus L.","S"
"2479","2021","POFO3",0,"leafy pondweed","pondweed, leafy","Potamogetonaceae","Potamogeton foliosus Raf.","S"
"2480","2021","POLA4",0,"curlytop knotweed","knotweed, curlytop","Polygonaceae","Polygonum lapathifolium L.","E"
"2481","2021","PONO2",8.22,"longleaf pondweed","pondweed, longleaf","Potamogetonaceae","Potamogeton nodosus Poir.","S"
"2482","2021","POPE2",0,"Pennsylvania smartweed","smartweed, Pennsylvania","Polygonaceae","Polygonum pensylvanicum L.","E"
"2483","2021","POPE3",0,"spotted ladysthumb","ladysthumb, spotted","Polygonaceae","Polygonum persicaria","E"
"2484","2021","POPE6",13.33,"sago pondweed","pondweed, sago","Potamogetonaceae","Stuckenia pectinatus (L.) Boerner","S"
